pid	gid	pname
GLUCONEO-PWY	Zm00001d025593	gluconeogenesis I
GLUCONEO-PWY	Zm00001d028395	gluconeogenesis I
GLUCONEO-PWY	Zm00001d028270	gluconeogenesis I
GLUCONEO-PWY	Zm00001d008491	gluconeogenesis I
GLUCONEO-PWY	Zm00001d053015	gluconeogenesis I
GLUCONEO-PWY	Zm00001d037333	gluconeogenesis I
GLUCONEO-PWY	Zm00001d042453	gluconeogenesis I
GLUCONEO-PWY	Zm00001d046553	gluconeogenesis I
GLUCONEO-PWY	Zm00001d012103	gluconeogenesis I
GLUCONEO-PWY	Zm00001d003968	gluconeogenesis I
GLUCONEO-PWY	Zm00001d023559	gluconeogenesis I
GLUCONEO-PWY	Zm00001d040084	gluconeogenesis I
GLUCONEO-PWY	Zm00001d051622	gluconeogenesis I
GLUCONEO-PWY	Zm00001d042727	gluconeogenesis I
GLUCONEO-PWY	Zm00001d036552	gluconeogenesis I
GLUCONEO-PWY	Zm00001d010172	gluconeogenesis I
GLUCONEO-PWY	Zm00001d046942	gluconeogenesis I
GLUCONEO-PWY	Zm00001d028562	gluconeogenesis I
PWY-7346	Zm00001d033188	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)
PWY-7346	Zm00001d034072	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)
PWY-7346	Zm00001d013245	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)
NAGLIPASYN-PWY	Zm00001d011738	lipid IV<sub>A</sub> biosynthesis
NAGLIPASYN-PWY	Zm00001d028264	lipid IV<sub>A</sub> biosynthesis
NAGLIPASYN-PWY	Zm00001d019643	lipid IV<sub>A</sub> biosynthesis
NAGLIPASYN-PWY	Zm00001d030951	lipid IV<sub>A</sub> biosynthesis
NAGLIPASYN-PWY	Zm00001d043492	lipid IV<sub>A</sub> biosynthesis
PWY-6473	Zm00001d053776	4-aminobutanoate degradation IV
PWY-6473	Zm00001d050810	4-aminobutanoate degradation IV
PWY-6473	Zm00001d015405	4-aminobutanoate degradation IV
PWY-6473	Zm00001d015404	4-aminobutanoate degradation IV
PWY-6473	Zm00001d015406	4-aminobutanoate degradation IV
PWY-6473	Zm00001d041208	4-aminobutanoate degradation IV
PWY-6473	Zm00001d004831	4-aminobutanoate degradation IV
PWY-6473	Zm00001d049380	4-aminobutanoate degradation IV
PWY-6473	Zm00001d002326	4-aminobutanoate degradation IV
PWY-6473	Zm00001d037507	4-aminobutanoate degradation IV
PWY-6473	Zm00001d008986	4-aminobutanoate degradation IV
PWY-6473	Zm00001d051521	4-aminobutanoate degradation IV
PWY-6473	Zm00001d040968	4-aminobutanoate degradation IV
PWY-6473	Zm00001d015445	4-aminobutanoate degradation IV
PWY-6473	Zm00001d015444	4-aminobutanoate degradation IV
PWY-6473	Zm00001d000389	4-aminobutanoate degradation IV
PWY-6473	Zm00001d052097	4-aminobutanoate degradation IV
PWY-6473	Zm00001d004764	4-aminobutanoate degradation IV
PWY-6473	Zm00001d004965	4-aminobutanoate degradation IV
PWY-6473	Zm00001d019161	4-aminobutanoate degradation IV
PWY-6473	Zm00001d026293	4-aminobutanoate degradation IV
ILEUSYN-PWY	Zm00001d013427	L-isoleucine biosynthesis I (from threonine)
ILEUSYN-PWY	Zm00001d033750	L-isoleucine biosynthesis I (from threonine)
ILEUSYN-PWY	Zm00001d029231	L-isoleucine biosynthesis I (from threonine)
ILEUSYN-PWY	Zm00001d045803	L-isoleucine biosynthesis I (from threonine)
ASPSYNII-PWY	Zm00001d017352	cyanide detoxification I
ASPSYNII-PWY	Zm00001d051214	cyanide detoxification I
PWY-5774	Zm00001d010690	saponin biosynthesis IV
PWY-5774	Zm00001d010689	saponin biosynthesis IV
PWY-5774	Zm00001d046473	saponin biosynthesis IV
PWY-6363	Zm00001d008310	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d033110	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d053801	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d052232	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d051466	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d013090	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d038831	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d019611	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d021172	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d019672	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d039582	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d006063	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d018929	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d043639	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d043653	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d021014	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d038830	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d034410	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d033300	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6363	Zm00001d021762	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-5980	Zm00001d048532	xylogalacturonan biosynthesis
PWY-5980	Zm00001d040069	xylogalacturonan biosynthesis
PWY-5980	Zm00001d027311	xylogalacturonan biosynthesis
PWY-5980	Zm00001d021821	xylogalacturonan biosynthesis
PWY-5980	Zm00001d038905	xylogalacturonan biosynthesis
PWY-5980	Zm00001d008425	xylogalacturonan biosynthesis
PWY-5980	Zm00001d011959	xylogalacturonan biosynthesis
PWY-5980	Zm00001d011964	xylogalacturonan biosynthesis
PWY-5980	Zm00001d023291	xylogalacturonan biosynthesis
PWY-5980	Zm00001d042281	xylogalacturonan biosynthesis
PWY-5980	Zm00001d042333	xylogalacturonan biosynthesis
PWY-5980	Zm00001d013199	xylogalacturonan biosynthesis
PWY-5980	Zm00001d044094	xylogalacturonan biosynthesis
PWY-5980	Zm00001d053719	xylogalacturonan biosynthesis
PWY-5980	Zm00001d051954	xylogalacturonan biosynthesis
PWY-5980	Zm00001d043134	xylogalacturonan biosynthesis
PWY-5980	Zm00001d047562	xylogalacturonan biosynthesis
PWY-5980	Zm00001d009465	xylogalacturonan biosynthesis
PWY-5980	Zm00001d042820	xylogalacturonan biosynthesis
PWY-5980	Zm00001d015600	xylogalacturonan biosynthesis
PWY-5980	Zm00001d026580	xylogalacturonan biosynthesis
PWY-5980	Zm00001d032173	xylogalacturonan biosynthesis
PWY-5980	Zm00001d019053	xylogalacturonan biosynthesis
PWY-5980	Zm00001d042276	xylogalacturonan biosynthesis
PWY-5980	Zm00001d042279	xylogalacturonan biosynthesis
PWY-5980	Zm00001d003878	xylogalacturonan biosynthesis
PWY-5980	Zm00001d028980	xylogalacturonan biosynthesis
PWY-5980	Zm00001d044663	xylogalacturonan biosynthesis
PWY-5980	Zm00001d017202	xylogalacturonan biosynthesis
PWY-5980	Zm00001d045149	xylogalacturonan biosynthesis
PWY-7856	Zm00001d027848	heme <i>a</i> biosynthesis
PWY-7856	Zm00001d048318	heme <i>a</i> biosynthesis
ARGSPECAT-PWY	Zm00001d048145	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d051056	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d003157	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d020543	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d007578	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d025773	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d025174	spermine biosynthesis
ARGSPECAT-PWY	Zm00001d046112	spermine biosynthesis
PWY-5269	Zm00001d025213	cardiolipin biosynthesis II
PWY-5269	Zm00001d045324	cardiolipin biosynthesis II
PWY-5269	Zm00001d000029	cardiolipin biosynthesis II
PWY-5269	Zm00001d043527	cardiolipin biosynthesis II
PWY-5269	Zm00001d004913	cardiolipin biosynthesis II
PWY-5269	Zm00001d038779	cardiolipin biosynthesis II
PWY-5269	Zm00001d043207	cardiolipin biosynthesis II
PWY-5269	Zm00001d043228	cardiolipin biosynthesis II
PWY-5269	Zm00001d053024	cardiolipin biosynthesis II
PWY-5269	Zm00001d028698	cardiolipin biosynthesis II
PWY-5269	Zm00001d047763	cardiolipin biosynthesis II
PWY-5269	Zm00001d024529	cardiolipin biosynthesis II
PWY-5269	Zm00001d002367	cardiolipin biosynthesis II
PWY-5997	Zm00001d007228	&alpha;-linolenate biosynthesis I (plants and red algae)
PWY-5997	Zm00001d028742	&alpha;-linolenate biosynthesis I (plants and red algae)
PWY-5997	Zm00001d047743	&alpha;-linolenate biosynthesis I (plants and red algae)
HOMOSER-THRESYN-PWY	Zm00001d017430	L-threonine biosynthesis
HOMOSER-THRESYN-PWY	Zm00001d037768	L-threonine biosynthesis
HOMOSER-THRESYN-PWY	Zm00001d043780	L-threonine biosynthesis
HOMOSER-THRESYN-PWY	Zm00001d029812	L-threonine biosynthesis
HOMOSER-THRESYN-PWY	Zm00001d038904	L-threonine biosynthesis
HOMOSER-THRESYN-PWY	Zm00001d018555	L-threonine biosynthesis
PWY-7187	Zm00001d050448	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d049188	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d007318	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d030396	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d050827	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d039221	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d009774	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d023833	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d021526	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d004713	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d029968	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d024444	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d006928	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d033421	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d039454	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d047948	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d044311	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d050533	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d050084	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d045356	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d042645	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d032804	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d025743	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d006047	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-7187	Zm00001d004080	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II
PWY-5905	Zm00001d003994	hypusine biosynthesis
PWY-5905	Zm00001d013310	hypusine biosynthesis
PWY-5905	Zm00001d018505	hypusine biosynthesis
PWY-5905	Zm00001d018506	hypusine biosynthesis
PWY-5905	Zm00001d051890	hypusine biosynthesis
NONMEVIPP-PWY	Zm00001d052050	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d021709	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d010274	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d038193	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d042584	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d012197	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d031342	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d043182	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d033896	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d051458	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d017608	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d008427	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d031559	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d040163	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d052745	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d038170	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d019060	methylerythritol phosphate pathway I
NONMEVIPP-PWY	Zm00001d045383	methylerythritol phosphate pathway I
PWY-7224	Zm00001d050827	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d039221	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d009774	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d023833	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d021526	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d004713	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d029968	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d024444	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d019481	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d042667	purine deoxyribonucleosides salvage
PWY-7224	Zm00001d010200	purine deoxyribonucleosides salvage
GLNSYN-PWY	Zm00001d047936	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d017958	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d033747	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d051804	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d031055	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d048050	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d033947	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d044569	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d028260	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d032815	L-glutamine biosynthesis I
GLNSYN-PWY	Zm00001d021367	L-glutamine biosynthesis I
PWY4FS-4	Zm00001d010257	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d011642	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d009280	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d006837	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d042883	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d032703	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d038891	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d043771	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d043770	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d014036	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d009859	phosphatidylcholine biosynthesis IV
PWY4FS-4	Zm00001d051063	phosphatidylcholine biosynthesis IV
PWY-7182	Zm00001d002350	linalool biosynthesis I
PWY-7182	Zm00001d002351	linalool biosynthesis I
PWY-7182	Zm00001d021929	linalool biosynthesis I
PWY-7182	Zm00001d006678	linalool biosynthesis I
PWY-5441	Zm00001d020581	S-methyl-L-methionine cycle
PWY-5441	Zm00001d031019	S-methyl-L-methionine cycle
PWY-5441	Zm00001d001836	S-methyl-L-methionine cycle
PWY-5441	Zm00001d041455	S-methyl-L-methionine cycle
PWY-5441	Zm00001d043302	S-methyl-L-methionine cycle
PWY-5441	Zm00001d048060	S-methyl-L-methionine cycle
PWY-5441	Zm00001d049837	S-methyl-L-methionine cycle
PWY-5441	Zm00001d011099	S-methyl-L-methionine cycle
COA-PWY	Zm00001d024421	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d050865	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d050289	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d039450	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d027805	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d045021	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d035546	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d032160	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d009260	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d018946	coenzyme A biosynthesis I (prokaryotic)
COA-PWY	Zm00001d015182	coenzyme A biosynthesis I (prokaryotic)
PWY-5389	Zm00001d032925	3-methylthiopropanoate biosynthesis
PWY-5389	Zm00001d041103	3-methylthiopropanoate biosynthesis
PWY-5389	Zm00001d004756	3-methylthiopropanoate biosynthesis
PWY-5389	Zm00001d027756	3-methylthiopropanoate biosynthesis
PWY-5389	Zm00001d025114	3-methylthiopropanoate biosynthesis
GLYSYN-ALA-PWY	Zm00001d027861	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d031403	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d029083	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d031402	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d031364	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d038460	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d046276	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d038453	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d018639	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d031379	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d031349	glycine biosynthesis III
GLYSYN-ALA-PWY	Zm00001d043951	glycine biosynthesis III
ETHYL-PWY	Zm00001d014572	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024850	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d020686	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d042996	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d015860	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d011208	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024853	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024851	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024843	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d018211	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d004719	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d043503	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024865	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d005927	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024852	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d000163	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d052136	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d048562	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d046848	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d036955	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d004718	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d026060	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d033862	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d045479	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d039487	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d002592	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d024754	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d009146	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d008175	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d010920	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d018517	ethylene biosynthesis I (plants)
ETHYL-PWY	Zm00001d040697	ethylene biosynthesis I (plants)
PWY-2681	Zm00001d019171	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d040810	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d013021	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d005239	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d038921	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d034584	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d011618	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d043812	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d003869	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d014016	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d044327	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d003013	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d043692	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d021450	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d011246	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d039174	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d029127	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d033605	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d025868	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d038862	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d005729	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d020418	<i>trans</i>-zeatin biosynthesis
PWY-2681	Zm00001d050371	<i>trans</i>-zeatin biosynthesis
METHIONINE-DEG1-PWY	Zm00001d049239	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d004646	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d024754	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d009146	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d008175	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d010920	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d018517	L-methionine degradation I (to L-homocysteine)
METHIONINE-DEG1-PWY	Zm00001d040697	L-methionine degradation I (to L-homocysteine)
PROSYN-PWY	Zm00001d010056	L-proline biosynthesis I
PROSYN-PWY	Zm00001d012391	L-proline biosynthesis I
PROSYN-PWY	Zm00001d038358	L-proline biosynthesis I
PROSYN-PWY	Zm00001d005299	L-proline biosynthesis I
PROSYN-PWY	Zm00001d043756	L-proline biosynthesis I
PROSYN-PWY	Zm00001d042117	L-proline biosynthesis I
PWY-5343	Zm00001d032608	ajugose biosynthesis II (galactinol-independent)
PWY-5343	Zm00001d023715	ajugose biosynthesis II (galactinol-independent)
PWY-5670	Zm00001d034516	epoxysqualene biosynthesis
PWY-5670	Zm00001d013048	epoxysqualene biosynthesis
PWY-5670	Zm00001d028299	epoxysqualene biosynthesis
PWY-5670	Zm00001d047998	epoxysqualene biosynthesis
PWY0-1507	Zm00001d004592	biotin biosynthesis from 8-amino-7-oxononanoate I
PWY0-1507	Zm00001d007694	biotin biosynthesis from 8-amino-7-oxononanoate I
PWY0-1507	Zm00001d045886	biotin biosynthesis from 8-amino-7-oxononanoate I
PWY0-1507	Zm00001d024159	biotin biosynthesis from 8-amino-7-oxononanoate I
PWY0-1507	Zm00001d052702	biotin biosynthesis from 8-amino-7-oxononanoate I
PWY0-1507	Zm00001d053301	biotin biosynthesis from 8-amino-7-oxononanoate I
